Date_Time,S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance
2020-12-22 12:51:38,2188.2,0.0,9.0,28.8,14.4,1.7999999999999998,0.0,22.8,0.0,9.0,0.0,16.8,1.7999999999999998,21.6,165.3,321980.73979591834
2020-12-22 12:51:39,2106.6,0.0,9.0,27.9,16.2,0.9000000000000004,0.0,20.400000000000002,0.0,9.0,0.0,18.900000000000002,0.9000000000000004,24.3,159.57857142857142,295702.0025510204
2020-12-22 12:51:40,2025.0,0.0,9.0,27.0,18.0,0.0,0.0,18.0,0.0,9.0,0.0,21.0,0.0,27.0,153.85714285714286,269423.2653061224
2020-12-22 12:51:41,1957.2,0.0,8.1,30.9,18.0,0.0,0.0,17.1,0.0,8.1,0.0,24.0,0.0,29.7,149.50714285714287,254296.54744897957
2020-12-22 12:51:42,1889.4,0.0,7.2,34.8,18.0,0.0,0.0,16.2,0.0,7.2,0.0,27.0,0.0,32.4,145.15714285714287,239169.82959183672
2020-12-22 12:51:43,1821.6,0.0,6.3,38.7,18.0,0.0,0.0,15.3,0.0,6.3,0.0,30.0,0.0,35.1,140.80714285714285,224043.11173469387
2020-12-22 12:51:44,1753.8,0.0,5.4,42.6,18.0,0.0,0.0,14.4,0.0,5.4,0.0,33.0,0.0,37.8,136.45714285714286,208916.39387755102
2020-12-22 12:51:45,1686.0,0.0,4.5,46.5,18.0,0.0,0.0,13.5,0.0,4.5,0.0,36.0,0.0,40.5,132.10714285714286,193789.67602040817
2020-12-22 12:51:46,1618.2,0.0,3.5999999999999996,50.4,18.0,0.0,0.0,12.6,0.0,3.5999999999999996,0.0,39.0,0.0,43.2,127.75714285714287,178662.9581632653
2020-12-22 12:51:47,1550.4,0.0,2.7,54.3,18.0,0.0,0.0,11.7,0.0,2.7,0.0,42.0,0.0,45.900000000000006,123.40714285714287,163536.24030612246
2020-12-22 12:51:48,1482.6,0.0,1.7999999999999998,58.2,18.0,0.0,0.0,10.8,0.0,1.7999999999999998,0.0,45.0,0.0,48.6,119.05714285714286,148409.5224489796
2020-12-22 12:51:49,1414.8000000000002,0.0,0.9000000000000004,62.1,18.0,0.0,0.0,9.9,0.0,0.9000000000000004,0.0,48.0,0.0,51.3,114.70714285714286,133282.80459183676
2020-12-22 12:51:50,1347.0,0.0,0.0,66.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,51.0,0.0,54.0,110.35714285714286,118156.0867346939
2020-12-22 12:51:51,1347.0,0.0,0.0,59.4,18.0,0.0,0.0,8.1,0.0,0.9,0.0,48.0,0.0,51.3,109.47857142857143,118280.11683673471
2020-12-22 12:51:52,1347.0,0.0,0.0,52.8,18.0,0.0,0.0,7.2,0.0,1.8,0.0,45.0,0.0,48.6,108.60000000000001,118404.1469387755
2020-12-22 12:51:53,1347.0,0.0,0.0,46.2,18.0,0.0,0.0,6.3,0.0,2.7,0.0,42.0,0.0,45.9,107.72142857142858,118528.17704081631
2020-12-22 12:51:54,1347.0,0.0,0.0,39.6,18.0,0.0,0.0,5.4,0.0,3.6,0.0,39.0,0.0,43.2,106.84285714285714,118652.20714285712
2020-12-22 12:51:55,1347.0,0.0,0.0,33.0,18.0,0.0,0.0,4.5,0.0,4.5,0.0,36.0,0.0,40.5,105.96428571428572,118776.23724489793
2020-12-22 12:51:56,1347.0,0.0,0.0,26.400000000000006,18.0,0.0,0.0,3.5999999999999996,0.0,5.4,0.0,33.0,0.0,37.8,105.08571428571429,118900.26734693872
2020-12-22 12:51:57,1347.0,0.0,0.0,19.800000000000004,18.0,0.0,0.0,2.7,0.0,6.3,0.0,30.0,0.0,35.099999999999994,104.20714285714286,119024.29744897953
2020-12-22 12:51:58,1347.0,0.0,0.0,13.200000000000003,18.0,0.0,0.0,1.7999999999999998,0.0,7.2,0.0,27.0,0.0,32.4,103.32857142857142,119148.32755102034
2020-12-22 12:51:59,1347.0,0.0,0.0,6.600000000000001,18.0,0.0,0.0,0.9000000000000004,0.0,8.1,0.0,24.0,0.0,29.7,102.45,119272.35765306113
2020-12-22 12:52:00,1347.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,0.0,27.0,101.57142857142857,119396.38775510194
2020-12-22 12:52:01,1301.8,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,8.1,26.1,18.9,9.0,24.3,100.40714285714286,112915.28418367337
2020-12-22 12:52:02,1256.6,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.2,52.2,16.8,18.0,21.6,99.24285714285715,106434.18061224482
2020-12-22 12:52:03,1211.4,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,6.3,78.30000000000001,14.7,27.0,18.9,98.07857142857142,99953.07704081625
2020-12-22 12:52:04,1166.2,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.4,104.4,12.6,36.0,16.2,96.91428571428571,93471.97346938768
2020-12-22 12:52:05,1121.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,4.5,130.5,10.5,45.0,13.5,95.75,86990.86989795913
2020-12-22 12:52:06,1075.8,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.5999999999999996,156.60000000000002,8.399999999999999,54.0,10.799999999999997,94.58571428571429,80509.76632653056
2020-12-22 12:52:07,1030.6,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,2.7,182.70000000000002,6.299999999999999,63.0,8.099999999999998,93.42142857142858,74028.662755102
2020-12-22 12:52:08,985.4,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.7999999999999998,208.8,4.199999999999999,72.0,5.399999999999999,92.25714285714285,67547.55918367344
2020-12-22 12:52:09,940.2,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.9000000000000004,234.9,2.099999999999998,81.0,2.6999999999999993,91.09285714285714,61066.45561224488
2020-12-22 12:52:10,895.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,90.0,0.0,89.92857142857143,54585.35204081632
2020-12-22 12:52:11,847.5,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,238.5,0.0,90.0,0.4,84.92857142857143,50295.194897959176
2020-12-22 12:52:12,800.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,216.0,0.0,90.0,0.8,79.92857142857143,46005.037755102036
2020-12-22 12:52:13,752.5,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,193.5,0.0,90.0,1.2000000000000002,74.92857142857143,41714.88061224489
2020-12-22 12:52:14,705.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,171.0,0.0,90.0,1.6,69.92857142857143,37424.72346938775
2020-12-22 12:52:15,657.5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,148.5,0.0,90.0,2.0,64.92857142857143,33134.56632653061
2020-12-22 12:52:16,610.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,126.0,0.0,90.0,2.4000000000000004,59.92857142857143,28844.409183673462
2020-12-22 12:52:17,562.5,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,103.5,0.0,90.0,2.8000000000000003,54.92857142857143,24554.25204081632
2020-12-22 12:52:18,515.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,81.0,0.0,90.0,3.2,49.92857142857143,20264.094897959178
2020-12-22 12:52:19,467.5,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,58.5,0.0,90.0,3.6,44.92857142857143,15973.937755102037
2020-12-22 12:52:20,420.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,90.0,4.0,39.92857142857143,11683.7806122449
2020-12-22 12:52:21,406.5,0.9,0.9,0.0,8.1,0.9,0.0,0.0,0.0,0.0,34.2,0.0,81.0,3.6,38.292857142857144,11044.069897959185
2020-12-22 12:52:22,393.0,1.8,1.8,0.0,7.2,1.8,0.0,0.0,0.0,0.0,32.4,0.0,72.0,3.2,36.65714285714286,10404.35918367347
2020-12-22 12:52:23,379.5,2.7,2.7,0.0,6.3,2.7,0.0,0.0,0.0,0.0,30.6,0.0,63.0,2.8,35.02142857142857,9764.648469387757
2020-12-22 12:52:24,366.0,3.6,3.6,0.0,5.4,3.6,0.0,0.0,0.0,0.0,28.8,0.0,54.0,2.4,33.385714285714286,9124.937755102043
2020-12-22 12:52:25,352.5,4.5,4.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,27.0,0.0,45.0,2.0,31.75,8485.227040816328
2020-12-22 12:52:26,339.0,5.4,5.4,0.0,3.5999999999999996,5.4,0.0,0.0,0.0,0.0,25.2,0.0,36.0,1.5999999999999996,30.114285714285717,7845.516326530613
2020-12-22 12:52:27,325.5,6.3,6.3,0.0,2.7,6.3,0.0,0.0,0.0,0.0,23.4,0.0,27.0,1.1999999999999997,28.47857142857143,7205.805612244899
2020-12-22 12:52:28,312.0,7.2,7.2,0.0,1.7999999999999998,7.2,0.0,0.0,0.0,0.0,21.6,0.0,18.0,0.7999999999999998,26.842857142857145,6566.094897959184
2020-12-22 12:52:29,298.5,8.1,8.1,0.0,0.9000000000000004,8.1,0.0,0.0,0.0,0.0,19.8,0.0,9.0,0.3999999999999999,25.20714285714286,5926.384183673469
2020-12-22 12:52:30,285.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,23.571428571428573,5286.673469387755
2020-12-22 12:52:31,287.4,9.0,8.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,23.55,5386.614795918367
2020-12-22 12:52:32,289.8,9.0,7.2,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,23.52857142857143,5486.55612244898
2020-12-22 12:52:33,292.2,9.0,6.3,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,23.50714285714286,5586.497448979592
2020-12-22 12:52:34,294.6,9.0,5.4,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,23.485714285714288,5686.438775510204
2020-12-22 12:52:35,297.0,9.0,4.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.464285714285715,5786.380102040817
2020-12-22 12:52:36,299.4,9.0,3.5999999999999996,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,23.442857142857143,5886.321428571429
2020-12-22 12:52:37,301.8,9.0,2.7,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,23.42142857142857,5986.262755102041
2020-12-22 12:52:38,304.2,9.0,1.7999999999999998,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,23.400000000000002,6086.2040816326535
2020-12-22 12:52:39,306.6,9.0,0.9000000000000004,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,23.37857142857143,6186.145408163266
2020-12-22 12:52:40,309.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.357142857142858,6286.0867346938785
2020-12-22 12:52:41,318.6,8.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,24.135714285714286,6733.947448979593
2020-12-22 12:52:42,328.2,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,24.914285714285715,7181.8081632653075
2020-12-22 12:52:43,337.8,7.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,25.692857142857143,7629.668877551023
2020-12-22 12:52:44,347.4,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,26.47142857142857,8077.529591836737
2020-12-22 12:52:45,357.0,6.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,27.25,8525.390306122452
2020-12-22 12:52:46,366.6,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,0.0,28.02857142857143,8973.251020408166
2020-12-22 12:52:47,376.2,5.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,0.0,28.807142857142857,9421.11173469388
2020-12-22 12:52:48,385.8,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,29.585714285714285,9868.972448979595
2020-12-22 12:52:49,395.4,4.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,0.0,30.364285714285714,10316.83316326531
2020-12-22 12:52:50,405.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,31.142857142857142,10764.693877551024
2020-12-22 12:52:51,405.0,3.6,0.0,0.9,0.0,8.5,0.0,0.0,0.0,0.0,0.0,8.1,9.0,0.0,31.07857142857143,10768.078061224493
2020-12-22 12:52:52,405.0,3.2,0.0,1.8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.2,9.0,0.0,31.014285714285712,10771.462244897963
2020-12-22 12:52:53,405.0,2.8,0.0,2.7,0.0,7.5,0.0,0.0,0.0,0.0,0.0,6.3,9.0,0.0,30.95,10774.84642857143
2020-12-22 12:52:54,405.0,2.4,0.0,3.6,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.4,9.0,0.0,30.885714285714286,10778.2306122449
2020-12-22 12:52:55,405.0,2.0,0.0,4.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,4.5,9.0,0.0,30.82142857142857,10781.614795918369
2020-12-22 12:52:56,405.0,1.5999999999999996,0.0,5.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,9.0,0.0,30.757142857142856,10784.998979591837
2020-12-22 12:52:57,405.0,1.1999999999999997,0.0,6.3,0.0,5.5,0.0,0.0,0.0,0.0,0.0,2.7,9.0,0.0,30.692857142857143,10788.383163265307
2020-12-22 12:52:58,405.0,0.7999999999999998,0.0,7.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,9.0,0.0,30.62857142857143,10791.767346938776
2020-12-22 12:52:59,405.0,0.3999999999999999,0.0,8.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.9000000000000004,9.0,0.0,30.564285714285713,10795.151530612246
2020-12-22 12:53:00,405.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.5,10798.535714285714
2020-12-22 12:53:01,403.9,0.9,0.0,9.0,0.0,3.6,0.0,0.0,0.0,4.5,0.0,0.9,9.0,0.0,30.84285714285714,10729.174489795918
2020-12-22 12:53:02,402.8,1.8,0.0,9.0,0.0,3.2,0.0,0.0,0.0,9.0,0.0,1.8,9.0,0.0,31.185714285714287,10659.813265306122
2020-12-22 12:53:03,401.7,2.7,0.0,9.0,0.0,2.8,0.0,0.0,0.0,13.5,0.0,2.7,9.0,0.0,31.52857142857143,10590.452040816324
2020-12-22 12:53:04,400.6,3.6,0.0,9.0,0.0,2.4,0.0,0.0,0.0,18.0,0.0,3.6,9.0,0.0,31.871428571428574,10521.090816326529
2020-12-22 12:53:05,399.5,4.5,0.0,9.0,0.0,2.0,0.0,0.0,0.0,22.5,0.0,4.5,9.0,0.0,32.214285714285715,10451.729591836733
2020-12-22 12:53:06,398.4,5.4,0.0,9.0,0.0,1.5999999999999996,0.0,0.0,0.0,27.0,0.0,5.4,9.0,0.0,32.55714285714286,10382.368367346937
2020-12-22 12:53:07,397.3,6.3,0.0,9.0,0.0,1.1999999999999997,0.0,0.0,0.0,31.5,0.0,6.3,9.0,0.0,32.9,10313.007142857141
2020-12-22 12:53:08,396.2,7.2,0.0,9.0,0.0,0.7999999999999998,0.0,0.0,0.0,36.0,0.0,7.2,9.0,0.0,33.24285714285715,10243.645918367343
2020-12-22 12:53:09,395.1,8.1,0.0,9.0,0.0,0.3999999999999999,0.0,0.0,0.0,40.5,0.0,8.1,9.0,0.0,33.58571428571429,10174.284693877547
2020-12-22 12:53:10,394.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,9.0,9.0,0.0,33.92857142857143,10104.923469387752
2020-12-22 12:53:11,399.0,8.1,0.0,9.0,0.9,0.0,0.0,0.0,0.0,45.9,0.9,9.9,8.1,0.0,34.41428571428572,10376.990816326526
2020-12-22 12:53:12,404.0,7.2,0.0,9.0,1.8,0.0,0.0,0.0,0.0,46.8,1.8,10.8,7.2,0.0,34.9,10649.058163265301
2020-12-22 12:53:13,409.0,6.3,0.0,9.0,2.7,0.0,0.0,0.0,0.0,47.7,2.7,11.7,6.3,0.0,35.385714285714286,10921.125510204078
2020-12-22 12:53:14,414.0,5.4,0.0,9.0,3.6,0.0,0.0,0.0,0.0,48.6,3.6,12.6,5.4,0.0,35.871428571428574,11193.192857142853
2020-12-22 12:53:15,419.0,4.5,0.0,9.0,4.5,0.0,0.0,0.0,0.0,49.5,4.5,13.5,4.5,0.0,36.35714285714286,11465.260204081627
2020-12-22 12:53:16,424.0,3.5999999999999996,0.0,9.0,5.4,0.0,0.0,0.0,0.0,50.4,5.4,14.4,3.5999999999999996,0.0,36.84285714285714,11737.327551020402
2020-12-22 12:53:17,429.0,2.7,0.0,9.0,6.3,0.0,0.0,0.0,0.0,51.3,6.3,15.3,2.7,0.0,37.32857142857143,12009.394897959177
2020-12-22 12:53:18,434.0,1.7999999999999998,0.0,9.0,7.2,0.0,0.0,0.0,0.0,52.2,7.2,16.2,1.7999999999999998,0.0,37.81428571428572,12281.462244897953
2020-12-22 12:53:19,439.0,0.9000000000000004,0.0,9.0,8.1,0.0,0.0,0.0,0.0,53.1,8.1,17.1,0.9000000000000004,0.0,38.3,12553.529591836728
2020-12-22 12:53:20,444.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,54.0,9.0,18.0,0.0,0.0,38.785714285714285,12825.596938775503
2020-12-22 12:53:21,453.3,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,51.9,9.0,16.2,0.0,0.0,39.17142857142857,13430.488775510197
2020-12-22 12:53:22,462.6,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,49.8,9.0,14.4,0.0,0.0,39.55714285714286,14035.380612244893
2020-12-22 12:53:23,471.9,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,47.7,9.0,12.6,0.0,0.0,39.94285714285714,14640.272448979587
2020-12-22 12:53:24,481.2,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,45.6,9.0,10.8,0.0,0.0,40.32857142857143,15245.164285714283
2020-12-22 12:53:25,490.5,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,43.5,9.0,9.0,0.0,0.0,40.714285714285715,15850.056122448977
2020-12-22 12:53:26,499.8,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.4,9.0,7.199999999999999,0.0,0.0,41.1,16454.94795918367
2020-12-22 12:53:27,509.1,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,39.3,9.0,5.4,0.0,0.0,41.48571428571429,17059.839795918368
2020-12-22 12:53:28,518.4,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,37.2,9.0,3.5999999999999996,0.0,0.0,41.871428571428574,17664.731632653064
2020-12-22 12:53:29,527.7,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,35.099999999999994,9.0,1.8000000000000007,0.0,0.0,42.25714285714286,18269.623469387756
2020-12-22 12:53:30,537.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,42.642857142857146,18874.515306122452
2020-12-22 12:53:31,534.0,0.0,0.0,9.0,8.1,0.0,0.0,0.0,0.0,33.0,8.1,1.8,0.0,0.0,42.42857142857143,18669.77448979592
2020-12-22 12:53:32,531.0,0.0,0.0,9.0,7.2,0.0,0.0,0.0,0.0,33.0,7.2,3.6,0.0,0.0,42.214285714285715,18465.03367346939
2020-12-22 12:53:33,528.0,0.0,0.0,9.0,6.3,0.0,0.0,0.0,0.0,33.0,6.3,5.4,0.0,0.0,42.0,18260.29285714286
2020-12-22 12:53:34,525.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,33.0,5.4,7.2,0.0,0.0,41.785714285714285,18055.55204081633
2020-12-22 12:53:35,522.0,0.0,0.0,9.0,4.5,0.0,0.0,0.0,0.0,33.0,4.5,9.0,0.0,0.0,41.57142857142857,17850.811224489797
2020-12-22 12:53:36,519.0,0.0,0.0,9.0,3.5999999999999996,0.0,0.0,0.0,0.0,33.0,3.5999999999999996,10.8,0.0,0.0,41.35714285714286,17646.070408163265
2020-12-22 12:53:37,516.0,0.0,0.0,9.0,2.7,0.0,0.0,0.0,0.0,33.0,2.7,12.6,0.0,0.0,41.142857142857146,17441.329591836733
2020-12-22 12:53:38,513.0,0.0,0.0,9.0,1.7999999999999998,0.0,0.0,0.0,0.0,33.0,1.7999999999999998,14.4,0.0,0.0,40.92857142857143,17236.588775510205
2020-12-22 12:53:39,510.0,0.0,0.0,9.0,0.9000000000000004,0.0,0.0,0.0,0.0,33.0,0.9000000000000004,16.2,0.0,0.0,40.714285714285715,17031.847959183673
2020-12-22 12:53:40,507.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,0.0,0.0,40.5,16827.10714285714
2020-12-22 12:53:41,499.2,0.0,0.0,8.1,0.9,0.0,0.0,0.9,0.0,29.7,0.0,18.0,0.0,0.0,39.77142857142857,16352.127551020407
2020-12-22 12:53:42,491.4,0.0,0.0,7.2,1.8,0.0,0.0,1.8,0.0,26.4,0.0,18.0,0.0,0.0,39.042857142857144,15877.147959183672
2020-12-22 12:53:43,483.6,0.0,0.0,6.3,2.7,0.0,0.0,2.7,0.0,23.1,0.0,18.0,0.0,0.0,38.31428571428572,15402.168367346938
2020-12-22 12:53:44,475.8,0.0,0.0,5.4,3.6,0.0,0.0,3.6,0.0,19.8,0.0,18.0,0.0,0.0,37.58571428571429,14927.188775510203
2020-12-22 12:53:45,468.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,0.0,16.5,0.0,18.0,0.0,0.0,36.85714285714286,14452.209183673469
2020-12-22 12:53:46,460.2,0.0,0.0,3.5999999999999996,5.4,0.0,0.0,5.4,0.0,13.200000000000003,0.0,18.0,0.0,0.0,36.12857142857143,13977.229591836734
2020-12-22 12:53:47,452.4,0.0,0.0,2.7,6.3,0.0,0.0,6.3,0.0,9.900000000000002,0.0,18.0,0.0,0.0,35.4,13502.249999999998
2020-12-22 12:53:48,444.6,0.0,0.0,1.7999999999999998,7.2,0.0,0.0,7.2,0.0,6.600000000000001,0.0,18.0,0.0,0.0,34.67142857142857,13027.270408163264
2020-12-22 12:53:49,436.8,0.0,0.0,0.9000000000000004,8.1,0.0,0.0,8.1,0.0,3.3000000000000007,0.0,18.0,0.0,0.0,33.94285714285714,12552.29081632653
2020-12-22 12:53:50,429.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,33.214285714285715,12077.311224489795
2020-12-22 12:53:51,429.0,0.0,0.0,0.0,9.0,0.9,0.0,8.1,0.0,0.0,0.0,16.2,0.0,0.0,33.08571428571429,12083.37244897959
2020-12-22 12:53:52,429.0,0.0,0.0,0.0,9.0,1.8,0.0,7.2,0.0,0.0,0.0,14.4,0.0,0.0,32.957142857142856,12089.433673469384
2020-12-22 12:53:53,429.0,0.0,0.0,0.0,9.0,2.7,0.0,6.3,0.0,0.0,0.0,12.6,0.0,0.0,32.82857142857143,12095.494897959179
2020-12-22 12:53:54,429.0,0.0,0.0,0.0,9.0,3.6,0.0,5.4,0.0,0.0,0.0,10.8,0.0,0.0,32.7,12101.556122448974
2020-12-22 12:53:55,429.0,0.0,0.0,0.0,9.0,4.5,0.0,4.5,0.0,0.0,0.0,9.0,0.0,0.0,32.57142857142857,12107.617346938769
2020-12-22 12:53:56,429.0,0.0,0.0,0.0,9.0,5.4,0.0,3.5999999999999996,0.0,0.0,0.0,7.199999999999999,0.0,0.0,32.44285714285714,12113.678571428565
2020-12-22 12:53:57,429.0,0.0,0.0,0.0,9.0,6.3,0.0,2.7,0.0,0.0,0.0,5.4,0.0,0.0,32.31428571428572,12119.73979591836
2020-12-22 12:53:58,429.0,0.0,0.0,0.0,9.0,7.2,0.0,1.7999999999999998,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,32.18571428571428,12125.801020408155
2020-12-22 12:53:59,429.0,0.0,0.0,0.0,9.0,8.1,0.0,0.9000000000000004,0.0,0.0,0.0,1.8000000000000007,0.0,0.0,32.05714285714286,12131.86224489795
2020-12-22 12:54:00,429.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.928571428571427,12137.923469387744
2020-12-22 12:54:01,426.1,0.9,0.0,0.0,8.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.685714285714283,11980.65612244897
2020-12-22 12:54:02,423.2,1.8,0.0,0.0,8.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.442857142857143,11823.388775510195
2020-12-22 12:54:03,420.3,2.7,0.0,0.0,7.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,11666.121428571421
2020-12-22 12:54:04,417.4,3.6,0.0,0.0,7.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.957142857142856,11508.854081632646
2020-12-22 12:54:05,414.5,4.5,0.0,0.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.714285714285715,11351.586734693872
2020-12-22 12:54:06,411.6,5.4,0.0,0.0,6.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47142857142857,11194.319387755098
2020-12-22 12:54:07,408.7,6.3,0.0,0.0,5.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.228571428571428,11037.052040816323
2020-12-22 12:54:08,405.8,7.2,0.0,0.0,5.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.985714285714284,10879.78469387755
2020-12-22 12:54:09,402.9,8.1,0.0,0.0,4.5,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.742857142857144,10722.517346938774
2020-12-22 12:54:10,400.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,10565.25
2020-12-22 12:54:11,383.7,8.1,0.0,0.0,4.5,0.0,0.0,2.1,0.0,0.0,1.8,0.0,0.9,0.0,28.65,9872.453571428572
2020-12-22 12:54:12,367.4,7.2,0.0,0.0,5.0,0.0,0.0,4.2,0.0,0.0,3.6,0.0,1.8,0.0,27.8,9179.657142857142
2020-12-22 12:54:13,351.1,6.3,0.0,0.0,5.5,0.0,0.0,6.300000000000001,0.0,0.0,5.4,0.0,2.7,0.0,26.95,8486.860714285714
2020-12-22 12:54:14,334.8,5.4,0.0,0.0,6.0,0.0,0.0,8.4,0.0,0.0,7.2,0.0,3.6,0.0,26.1,7794.064285714286
2020-12-22 12:54:15,318.5,4.5,0.0,0.0,6.5,0.0,0.0,10.5,0.0,0.0,9.0,0.0,4.5,0.0,25.25,7101.267857142857
2020-12-22 12:54:16,302.2,3.5999999999999996,0.0,0.0,7.0,0.0,0.0,12.600000000000001,0.0,0.0,10.8,0.0,5.4,0.0,24.4,6408.471428571429
